filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
8.wav,-201.68524,174.30362,-39.677742,47.922527,-7.8651667,-1.5329106,7.527152,-26.917501,6.777194,-6.0853915,-13.883476,-6.679316,-9.302872,1.968173,-12.324083,-10.694012,-0.34263128,-9.852152,-9.187827,-6.713156,172.19884388242735,0.0416259765625,1
3.wav,-190.60866,186.20334,-61.76638,64.42792,1.1756606,11.50875,-5.833578,-27.088985,21.027317,0.15857208,1.3445405,-9.782858,-0.35731083,13.498005,-16.094345,1.1619005,11.189863,2.6712122,1.3478737,1.4058375,83.54551608705921,0.065948486328125,1
4.wav,-234.59265,157.81271,-0.3924272,52.346024,-21.399143,8.321974,13.888944,-33.090076,0.5893867,-12.839095,-5.7362814,3.3403795,-15.005113,7.678548,-0.8953899,-9.768593,-0.9378832,-6.337631,-3.5340948,-9.044469,184.4293539223407,0.071136474609375,1
9.wav,-277.45804,138.90057,1.3399277,35.559505,4.555885,-4.9161873,0.03425789,-20.226585,-7.8669214,-12.125386,-10.233334,-3.6059632,-12.470611,-0.24410796,-4.1388116,-9.484375,-0.9943147,-8.193092,-1.4653598,5.5272584,214.74498812010867,0.041290283203125,1
103.wav,-263.84155,150.38089,-8.046596,78.16501,-21.769318,-1.286231,11.271331,-26.208517,0.93954,-19.76636,-9.153508,-2.4883068,-13.718119,5.455168,-7.9733377,-10.933584,5.0639167,-4.4548416,-6.515022,0.10595077,0.0,0.111083984375,1
3.wav,-193.50171,179.1308,-42.44294,70.55825,6.6247315,17.752577,9.449635,-17.777763,11.373324,-15.039287,0.8835449,0.47639412,-11.110655,5.3599534,-3.348084,3.1442702,4.3419924,-1.4705445,0.5892495,-0.2745099,122.39386816084428,0.052001953125,1
771.wav,-267.18848,157.85146,18.521347,42.513847,-37.115574,-9.883036,-4.949133,-39.917236,6.5468493,-12.541224,-20.338156,-4.598214,-17.763237,-6.3243628,-16.836994,-13.400736,-2.7122388,-14.098737,-2.991774,-8.263113,253.59129100944216,0.03424072265625,0
3.wav,-233.64401,170.3034,-16.430014,-10.527645,-5.1532593,-4.9298086,-4.3111095,-18.936567,-7.9561176,-8.330884,-15.859423,-10.850349,-17.23714,-21.723112,-18.72195,-12.553635,-6.30606,-6.968795,-8.22101,-10.109377,314.9755520447897,0.03167724609375,0
3.wav,-198.46173,193.35005,-41.844296,50.993683,13.725704,-4.1736603,15.538069,-25.801567,-4.743384,4.334408,-7.981187,-0.980742,-7.2652464,-0.5716734,-3.6632829,-10.597914,-2.4491606,-4.760989,-2.878454,0.88624203,147.55858300378358,0.034912109375,1
531.wav,-208.81155,149.17964,-44.588802,68.36727,-7.5528407,-15.508429,-8.590294,-20.968388,3.2148967,-22.726017,5.3194647,12.788204,-2.2961934,6.475942,-9.39309,1.1543398,-2.492803,-5.562231,6.091214,-13.023964,284.1340770914381,0.072784423828125,0
895.wav,-259.80298,121.525856,-34.445614,73.451614,-11.063562,-38.28818,-12.340858,-20.785912,6.1265607,-18.165274,-3.8626618,11.298518,-18.551043,-5.4496617,-10.917715,-8.219574,1.3302842,-13.529985,-3.1374612,-8.872656,302.92878115668066,0.058929443359375,0
1.wav,-315.8342,166.42609,56.193962,17.763027,-10.948955,-8.28368,-6.067779,-14.768649,-15.4857025,-22.942791,-15.245871,-13.504984,-15.96339,-0.85670614,-12.352215,-18.718115,-1.9221992,-6.371726,-7.620369,-5.9388537,277.3340163625459,0.032562255859375,1
5.wav,-239.2428,182.68564,-37.530888,7.564266,-27.358845,-8.699214,5.119117,-19.157461,-2.1004803,-19.068302,-12.991106,-0.80393165,-8.257811,-2.5484724,-12.298889,-4.9469385,2.8372445,-4.0887356,0.74179673,-0.43099368,284.27258087234145,0.06951904296875,0
3.wav,-189.30887,138.29285,-22.713024,76.64323,-16.333723,-8.752478,9.078938,-30.871443,0.5827209,-7.808875,-4.029974,-3.6048417,-8.306149,9.535578,-8.294407,3.261663,12.492012,-1.2981403,13.622063,3.5736337,187.22219586110103,0.061981201171875,1
8.wav,-127.98565,171.89844,-50.93904,38.35172,-16.268925,0.047736287,9.564766,-27.86253,3.7602763,-8.616629,-12.8387165,-0.19228077,-0.43018517,6.6610327,-1.2694242,-5.093424,-5.7336826,-6.161072,-1.4292778,1.3738084,0.0,0.0928955078125,1
981.wav,-302.1612,126.215454,15.355005,56.536713,21.036926,-15.710127,0.7389996,-2.1471229,-2.697207,-1.0414991,1.4676389,3.4452348,-0.5157671,1.4205936,-1.8569725,-0.8280215,2.9104729,-6.7828326,-9.475615,-4.764727,167.12267589073605,0.01568603515625,1
313.wav,-242.55136,197.69345,-14.823204,66.328316,12.68539,-2.1393948,-5.11861,-32.02254,4.4254017,-7.170635,-19.849827,-11.741529,-1.9210615,11.849943,-9.4576845,-8.373685,2.7778933,-11.829191,-4.737908,2.5315146,0.0,0.044403076171875,1
7.wav,-175.45975,203.69736,-39.08468,39.15196,-3.2531624,-18.761456,16.071285,-13.446835,6.5116596,9.567438,-4.5566077,9.401025,4.434952,8.449415,1.4846663,-10.291765,-1.4335254,-4.875979,3.5250666,9.093813,169.34606163238172,0.037933349609375,1
1.wav,-253.81474,141.98462,-29.493639,74.43614,-42.930428,-58.20097,-0.44848394,-31.838268,-14.741562,-14.107183,-13.806956,-6.44693,-18.691025,-4.957937,-5.110648,-16.508715,-6.8242307,0.07926738,-6.626138,-5.703814,364.894261950274,0.05682373046875,0
627.wav,-281.89423,126.11478,-39.42594,50.302803,-4.989358,-11.108242,11.309857,-8.853988,10.544031,-5.8968506,-7.3173466,2.1462455,-9.216048,5.7719383,18.393002,22.500511,13.039263,-0.94446045,-5.9028254,-10.204716,562.0037035338645,0.060302734375,0
41.wav,-297.21094,181.16794,-12.83321,42.598404,13.906308,-25.160381,-22.36419,-11.144218,11.287488,-1.0994811,-8.90456,-8.012599,-7.19876,-5.2389507,-8.807194,4.084354,1.7797421,-8.099476,-3.9931877,-5.6984396,220.2530063863076,0.04388427734375,0
105.wav,-258.5745,189.87796,-19.263008,82.17401,-13.574791,-15.866501,10.762286,-31.752869,-1.9598353,-15.133708,-8.334104,-0.73898244,-21.038567,9.292444,-0.483243,-13.050252,4.364438,-3.3107471,-3.5020318,-0.99838567,75.83944139350783,0.033935546875,1
98.wav,-270.55585,124.918144,-51.016273,7.0556765,-28.912546,-23.015102,2.666308,-5.611083,4.8960657,-17.39353,-17.615177,-2.644958,-9.53264,-11.873737,-3.2317593,3.1909666,-8.722703,0.52945983,9.122271,-6.453662,319.91572408819366,0.08026123046875,0
4.wav,-229.53856,135.37918,3.3937874,57.719837,-13.61371,2.6110435,-13.0233135,-35.04653,5.1094365,-26.843544,-17.422895,-10.488554,-19.725262,1.1522397,-17.892145,-12.843325,-10.863093,-23.89355,-4.6234818,-9.4493685,165.4371985553206,0.086517333984375,1
2.wav,-219.95734,144.02988,-25.107954,67.33125,-16.202318,0.29876685,-18.695976,-19.205114,16.097271,-11.990831,4.826191,-12.6579,-0.96301156,14.645529,-17.27996,-9.061872,0.032032043,-4.874769,-11.470878,-2.0876534,185.34463310524663,0.074066162109375,1
9.wav,-215.24606,160.86777,-26.881065,81.181465,-41.026024,-48.66352,13.718645,-18.963339,-8.934627,-18.504177,-12.49138,-3.5701618,-15.503245,-2.666716,-11.468824,-22.976421,-15.020214,-4.06163,-5.8980093,-6.9748435,382.5072917425344,0.06402587890625,0
3.wav,-160.06812,208.07701,-35.20847,32.337204,-19.273214,-4.5565753,13.940641,-27.707743,7.2819843,9.477905,11.721125,20.19519,-2.254832,6.1081057,2.3740778,-1.8564177,1.8408138,-7.3197346,0.23377416,-1.107693,0.0,0.03533935546875,1
782.wav,-326.12485,144.91547,23.000359,-11.819935,-8.683574,-9.7180395,-9.6567135,-14.322819,-24.468283,-25.307047,-16.678888,-9.428862,-9.18437,-12.788624,-12.3605995,-9.540488,-10.140774,-9.354401,-7.5233912,-9.870289,264.485979437684,0.06927490234375,0
38.wav,-315.60797,119.47725,21.11009,69.1298,-17.196587,-44.690865,-15.203716,-6.6325064,-0.92821383,-17.714893,-6.6080494,-2.3960633,-6.406625,-5.6495066,-15.567661,-5.0833683,-7.650099,-12.966834,-7.475983,-12.181945,278.6464681800056,0.058563232421875,0
7.wav,-244.87848,221.8823,8.7877445,30.160671,-3.5167365,-16.932652,-4.8332853,-23.92139,-6.006255,5.4333134,6.0250425,6.529596,3.4112213,16.078346,1.1248229,-13.797512,0.7659136,-2.7528796,-6.4944673,0.52580297,166.78375332770102,0.048004150390625,1
9.wav,-156.84052,183.50739,-22.226515,61.717506,-2.3028905,15.211399,29.972794,-3.9446335,3.14544,-7.4980497,8.226063,10.457222,5.7023616,6.7363753,-2.80737,2.4220634,3.1239605,1.4120404,0.5431142,1.9117523,71.50292125361393,0.0262451171875,1
879.wav,-250.3945,202.98283,9.649707,4.014076,-0.29370522,13.159795,12.238253,-4.8483276,11.261723,6.8903003,-8.584955,-1.1163601,9.791117,-3.043188,-11.720482,3.1552665,-2.2040243,-2.883495,5.4697437,-2.8578696,319.599946807818,0.041473388671875,0
452.wav,-248.89148,168.43994,-20.048185,81.07743,-19.60596,-13.237547,-3.0087504,-31.609911,9.914078,-15.273069,-8.351608,-4.108575,-12.809842,6.6244273,-15.757761,-9.048925,-1.2030936,-15.37673,-4.414035,-5.845052,142.91482951332796,0.0777587890625,1
3.wav,-247.01453,169.44135,-9.928137,84.47892,23.008293,-25.135468,-31.035873,-24.651764,1.9615808,-19.985426,2.3595445,7.9290886,-11.736831,7.6358128,-8.938572,-13.695963,7.0903625,1.8069893,-8.871317,-15.1284075,136.93893863507208,0.0423583984375,1
2.wav,-296.24207,139.18063,-11.507266,23.045242,-9.926815,-20.470707,-14.855968,-15.90465,3.3167684,-8.988077,-7.0718575,-1.6644542,-7.072521,-1.8495107,-7.358367,-4.0592055,-5.2975445,-7.8478346,2.4247,-1.252973,254.8569607800538,0.081451416015625,0
572.wav,-212.49452,138.84937,-34.61052,70.45589,-41.574814,-53.550194,-14.126911,-24.40173,1.3709095,-14.328782,-6.359106,-5.4052057,-13.975279,-6.306394,-19.720358,-9.022871,-8.156591,-15.648264,-6.178414,-10.608504,315.88282110563523,0.068878173828125,0
329.wav,-247.48546,149.53426,-34.376106,22.033195,2.0568464,-30.144688,-23.191038,-37.18467,-14.28491,2.3230796,-6.768119,-4.964599,0.5224104,3.5931466,-7.230747,-10.19083,-0.42006898,-3.5967944,-3.0998416,0.9374094,248.46337817984448,0.052490234375,1
350.wav,-242.27287,201.21895,-32.67655,8.1147,-8.624096,-12.012115,-23.964533,-33.69357,13.508388,-7.069069,-17.389225,-3.0988164,-13.1565695,2.1658466,-12.557215,-15.465979,5.6257334,-8.81128,-0.36495388,0.48238677,167.51082559825673,0.050506591796875,1
62.wav,-258.2527,151.2188,22.599014,65.69038,-8.439802,-1.6740594,14.903907,-13.867427,5.1570854,0.5831628,-2.663433,-3.224379,-4.6503997,-5.359074,-14.737551,-0.55798674,-5.464057,-8.758691,1.88381,-7.648293,335.5102347954713,0.034149169921875,0
5.wav,-150.48077,186.90218,-34.288353,25.110537,0.1385076,-5.5213995,15.184614,-4.39357,14.415086,4.2427177,-4.604612,15.6243105,6.350881,1.3726526,1.124348,-0.33742258,4.436301,-2.9689589,-1.6288404,8.864471,112.7072092159652,0.048614501953125,1
428.wav,-222.37425,165.11246,-50.9238,82.24231,23.022493,-5.322795,-1.5525597,-15.398297,0.21367145,-12.7593355,2.807764,-4.498124,-8.615694,5.1436367,-6.1538334,-0.5232196,-4.719702,-6.487626,-3.3962116,-8.439904,180.78196477525745,0.068267822265625,1
9.wav,-298.35748,186.46297,13.527794,25.052608,15.720853,-2.0631635,-7.2005763,-28.302235,-22.090755,-13.685576,-6.0851564,-2.2842083,-10.917322,5.2423315,3.363351,-16.524942,-4.207903,-7.2128286,-16.980827,-0.6762247,147.51054766769974,0.041229248046875,1
7.wav,-238.00502,204.0867,-28.325134,30.583925,-6.9394016,-8.798178,6.445919,-47.001663,-22.379728,-1.4697464,-11.419485,-3.3844142,-11.419474,-1.7868081,0.72259974,-12.002296,-4.208775,-6.706876,-8.58095,0.26339507,145.5880086908431,0.042724609375,1
1.wav,-284.21838,141.17029,-65.05305,77.45257,-5.794483,-20.977272,-6.1616545,-17.845474,10.834196,-9.102661,-9.522308,-12.863737,-17.72033,-13.006624,-13.350048,-1.0955465,-4.795365,-5.8406076,-2.33027,-0.9018769,193.423807603827,0.07867431640625,1
809.wav,-169.92621,154.23224,-59.225487,32.916237,-63.747475,-38.63114,-5.614347,-30.81757,12.125645,-7.6029153,-8.877094,-0.72440064,-15.431637,-8.876621,-10.382265,-10.416055,-11.225517,-1.7786499,-3.3692505,-5.78798,316.3986901224456,0.06976318359375,0
496.wav,-238.58372,130.62889,-36.84446,37.54488,-9.796028,-7.0564575,-6.615425,-21.887264,16.978806,1.0101827,-0.78834504,1.2473786,-11.919455,0.99602425,-6.853056,-7.9678917,-1.4958849,-2.631758,10.842486,21.12606,432.203418206301,0.0771484375,0
6.wav,-240.83316,184.65555,10.763248,58.696316,-11.518059,-10.784504,16.345346,-27.285122,-9.2707405,-7.2000117,-5.6600437,14.22093,-8.138825,-12.441431,-3.8686626,-1.326591,2.8600135,-7.7723513,-6.3739557,2.0865464,127.2614016881142,0.02789306640625,1
4.wav,-215.06793,140.54597,-37.693455,28.153913,-28.148945,-24.4953,7.355292,-34.20809,-13.951676,-8.430954,-21.32946,-15.996096,-17.07943,6.215536,1.5624672,-14.879431,2.6857636,-1.6279534,-8.39996,1.932117,223.07727232942844,0.051971435546875,1
5.wav,-213.12726,170.60187,-5.855013,43.188595,-5.914547,-17.364737,10.59614,-28.689384,-10.250505,3.845057,-13.193697,-2.7395792,-10.456425,-6.5096874,-1.8969319,-15.785307,-1.7568803,-0.07581645,-8.329823,-0.84357893,193.383799689785,0.033782958984375,1
589.wav,-290.7564,163.29541,-15.339569,-14.046652,-16.393038,-14.526439,-16.461008,-30.870697,-8.923383,-2.999967,-10.468911,-3.1287875,-6.715651,-21.340258,-23.986622,-4.5826306,-5.8110104,-19.270813,-5.938569,-9.344946,312.57667314053106,0.050567626953125,0
696.wav,-292.54892,170.91083,-4.5877314,23.772312,-4.5980663,-1.0490263,6.3996367,-28.409008,-16.832314,4.3674,6.876897,-6.8321595,-13.698685,-4.0235777,-1.5498567,-3.3348835,-6.797987,-6.186575,-5.20625,-3.7883008,149.00941486570278,0.033233642578125,1
9.wav,-208.92628,149.27245,-45.34713,49.56849,-15.363056,-19.179955,-2.7961538,-28.369576,-11.183485,-20.81112,-3.8921323,-5.6759396,-13.138954,7.032235,-11.714942,-10.24597,-5.270141,-17.494596,-10.224847,-9.83758,171.5562127865738,0.069915771484375,1
152.wav,-272.78015,165.39142,-14.558601,13.865641,-9.134936,-30.846842,-25.204433,-19.023005,-10.952914,-14.663536,-4.7546434,-12.675264,-11.916193,-3.2375112,-18.225578,-17.121231,-16.559383,-10.971495,-4.1859703,-12.712023,314.6912862870159,0.045013427734375,0
9.wav,-237.14902,141.05417,-11.772487,50.30081,-18.254145,-15.214225,-7.4254174,-25.906277,1.5664248,-11.15851,-6.1806145,4.7520237,-4.471289,-12.743004,-13.176234,-2.1380773,-11.594648,-7.1737247,-0.75162786,-10.321414,285.2090964053577,0.030120849609375,0
5.wav,-176.0943,167.74017,-42.814804,49.71075,-6.253167,0.14267057,-10.406794,-18.612494,22.96608,6.4281855,9.658057,-6.706111,12.76467,23.956497,-18.301361,11.525808,8.696653,-9.524153,8.0554905,-7.0942497,168.0267090436475,0.04095458984375,1
714.wav,-225.00583,231.57996,1.676878,-7.568286,-17.690622,-4.978099,-8.944981,-18.427013,10.124177,-7.224122,-11.106201,1.5605006,-19.606483,-19.360226,-11.796887,-14.024992,-9.620484,-4.7787585,0.49103218,-1.0760177,177.22816423281108,0.047119140625,0
867.wav,-209.0307,148.28307,-44.939705,49.291107,-15.0821905,-5.8364134,30.594889,-33.448547,-25.180622,-19.683668,-17.057444,-8.846148,-19.038782,3.5009356,-9.38493,-12.11511,8.961239,-11.254394,0.01776649,3.535089,193.0875796255833,0.061279296875,1
987.wav,-232.3158,136.56522,-42.990253,30.18446,-40.330105,-26.885406,1.4649373,-22.33271,5.703806,-8.832285,-13.513331,-7.3671446,-10.340212,-3.93388,-16.133831,-4.885986,-3.5400221,-14.92293,-1.1410713,3.6716275,379.7933887160089,0.095123291015625,0
704.wav,-247.4628,192.59114,-58.529133,18.164148,-0.17001152,4.5351443,-11.914583,-19.879827,7.4483232,-9.779433,12.203608,-4.4012213,-24.67477,2.5425565,-7.412078,-13.461781,-7.0857515,-4.305414,-2.6089647,1.940107,160.7925818271227,0.04412841796875,1
278.wav,-266.33203,143.75827,-28.355286,37.79189,7.662984,-21.588394,-11.869507,-18.367058,-2.4790626,-17.183722,-13.786209,-2.1224358,-19.128202,2.4796882,7.4932833,-9.138678,-1.641412,-5.5521507,-0.78426635,4.5591,183.63930934210487,0.111602783203125,1
2.wav,-220.78064,176.54004,-22.697763,70.83209,2.0126393,-2.6025727,13.434632,-31.166813,-6.8688445,-9.546257,-5.1405497,3.8269482,-11.049918,2.7117944,-4.527798,-8.11451,3.451052,-2.6805658,-1.3375332,-6.9998856,164.83015721957722,0.038604736328125,1
8.wav,-193.10239,138.89941,-35.171894,84.60043,-39.170662,-29.255844,-5.75475,-16.555359,10.087966,-21.142023,-1.0253326,-4.899404,-13.883799,4.247303,-4.193022,-0.6361952,-7.5491576,-10.477635,-8.024944,-8.167235,288.4215808439538,0.082611083984375,0
548.wav,-252.78046,194.29321,-50.742798,-20.91613,-27.588493,-30.628546,-5.3902926,-26.60312,-15.003142,-3.1786969,-13.294836,-12.684767,-16.415977,-11.976275,-9.324537,-12.245156,-7.372904,-10.369148,-12.664181,-6.8117857,193.62148411652163,0.05853271484375,1
475.wav,-243.17148,159.7133,-14.853932,60.40458,-6.058672,-4.3212833,8.675396,-16.799229,0.7489805,-18.274796,-10.301395,-5.148527,-15.035655,1.2005501,-8.318209,-6.2872686,1.0028436,-11.054941,-6.371522,2.9630585,145.71546249861973,0.033843994140625,1
973.wav,-258.07684,168.9032,20.837193,15.976036,-26.250196,21.67289,11.242895,-22.43959,12.941969,-2.7187924,-7.3469725,0.123309016,-10.164955,-7.271944,-1.4947158,-0.09696752,-9.799364,-8.025978,-7.240274,-11.536591,323.3442337171058,0.031036376953125,0
925.wav,-239.20633,153.20374,-50.256443,36.270687,-12.169775,0.9203226,1.8078587,-22.609894,3.2360983,-21.637646,1.7963355,11.082775,-10.316972,3.0652065,-8.2922325,-2.654796,-0.70876396,-7.4711914,0.53587216,-11.529043,340.96189282330005,0.067108154296875,0
3.wav,-185.0156,122.50775,-45.29041,138.28925,-32.704117,-27.34806,12.89702,-26.42536,7.147273,-25.473177,-2.059821,1.0044016,-20.114243,6.825592,-13.980753,-11.961501,0.08133435,-5.7923546,3.7133777,-4.859104,170.86006906513654,0.152313232421875,1
1.wav,-271.7955,188.21106,27.081244,48.471764,21.792603,12.578032,5.3471265,-10.428385,-11.232201,-22.164268,-0.40772063,-0.033792496,-14.4890585,2.7479672,2.30831,4.0642886,9.063327,-0.057208657,1.3565007,-0.38531953,89.9067356134164,0.02880859375,1
226.wav,-242.32037,142.21948,-15.639137,8.886087,-6.693088,22.054373,15.740028,-22.621094,5.7281485,-11.951959,-24.353186,0.266513,-6.984639,-10.00128,-14.790291,-16.193806,-9.994195,-17.011597,-12.1193285,-5.7908177,290.5697419613832,0.027191162109375,0
9.wav,-247.70364,154.38718,-28.714638,90.29045,5.3186727,-30.265368,-13.045221,15.215768,7.804587,-28.950523,11.264789,-9.377825,-2.8147676,3.8521595,-32.68293,10.684842,0.0007581115,-20.329205,8.03168,-1.3782449,151.93639177739811,0.07135009765625,1
1.wav,-239.83101,175.37231,-36.539932,54.000603,-7.2365637,-26.562088,1.259546,-31.397942,-10.512896,-11.024046,-20.837124,-11.537051,-12.321789,-4.6191635,-17.396545,-16.445288,-2.8551953,-16.162003,-11.554058,-0.3222872,143.46282546083847,0.070068359375,1
508.wav,-266.14212,170.76178,-6.3257375,48.0203,24.059628,-8.498458,-24.544323,-40.015087,-9.873264,-9.570152,-9.180163,5.1331744,-6.70234,-7.6450195,-2.5178168,-8.149174,-12.054747,-8.65266,-8.044558,-13.062485,150.0169348767694,0.037078857421875,1
462.wav,-243.99098,140.4178,-5.806178,73.91204,8.660959,-9.618806,16.760992,0.8833028,7.7102427,-6.9637556,2.5538616,5.914727,-13.908028,4.973536,3.4630365,-8.846937,1.0164912,1.9959984,-1.8477669,-2.059147,120.97717269178342,0.037628173828125,0
209.wav,-245.31412,148.84622,-61.741768,49.50734,-45.84436,-44.648643,-17.024391,-26.175194,5.873493,-11.775915,-3.9844801,5.102195,-3.2476628,-8.055885,-6.6779838,-2.4700856,-9.732454,4.002489,1.2132015,-7.7743917,0.0,0.098907470703125,0
899.wav,-221.95517,157.54628,-15.72304,52.55995,-22.508064,-43.164536,10.069708,-15.855642,-10.819159,-2.917075,-15.15281,-8.538504,-8.963671,-7.123083,-6.579067,-7.8477464,-8.367439,-9.472282,-2.0554004,-5.559808,338.2331752327364,0.043670654296875,0
8.wav,-189.83617,157.11787,-65.58591,64.75994,-34.148273,-16.215595,-7.1899548,-28.065155,4.3373966,-27.390926,-3.68155,-1.6460357,-5.968493,-1.2994395,-22.085196,2.8160841,-10.089695,-21.532877,2.5050833,-5.9686356,180.44662311662503,0.083160400390625,1
3.wav,-271.71033,169.33002,-39.126396,36.20771,-0.45693612,-21.118425,-17.959457,-33.07223,0.4942814,-19.05194,-21.465843,-1.182929,-14.353508,2.7542155,-6.296403,-14.896415,4.0343113,-11.570058,-7.9635534,2.2261405,156.35509584026588,0.043609619140625,1
20.wav,-237.63136,181.31091,-18.77492,15.406365,-7.334134,-20.679623,-17.837326,-29.01173,-6.650095,-12.09931,-17.274971,-10.541541,-17.408686,-18.198763,-19.037642,-7.6060796,-3.6970549,-10.971643,-3.633315,-5.5020566,340.7663421069753,0.034820556640625,0
2.wav,-215.70065,150.7644,-31.4915,44.84826,6.005686,-14.456851,-11.263834,-24.215557,16.72345,2.575673,-11.372351,-0.5091312,-14.765005,-0.09718239,-2.7316985,-9.6632,3.4790428,-9.52166,-8.741954,-5.7447286,276.4849413342847,0.04925537109375,0
401.wav,-183.18385,185.63327,-42.04313,52.30244,-19.563183,0.88266253,-1.6247616,-17.3701,-23.494556,-4.1026073,39.56967,-40.539528,-19.380713,31.805832,-25.785765,-23.805199,2.3801992,-3.9620447,-11.033724,-4.6879506,124.48135195916792,0.121429443359375,1
9.wav,-195.6043,154.30621,-36.336136,73.80844,-7.233712,-3.4551735,-9.217204,-32.284187,11.453575,-14.986638,-11.605699,-6.045929,-9.400406,6.811502,-9.673779,-9.422426,-5.262969,-10.929604,-6.4392853,-8.186295,175.21355243835634,0.071624755859375,1
2.wav,-226.30019,160.27225,-18.659302,36.577866,-3.875513,10.698954,28.81955,-11.057949,-6.9377995,-11.053452,-3.4824557,3.7302604,-5.444982,0.20311654,-4.7595863,-3.4151182,-2.2730165,-7.488561,1.1692955,3.7144117,243.2719003781584,0.046478271484375,1
4.wav,-250.62616,175.45602,-37.899036,23.55396,7.4033346,-39.66059,-29.886665,-5.975668,0.44435668,-14.199063,3.6755533,-4.073661,-15.207836,6.9604397,-12.229761,-14.732132,1.1168346,-15.093161,-7.673568,-0.14097953,242.3169554537509,0.054901123046875,1
7.wav,-223.56525,149.19904,-19.956253,94.74925,10.135992,-8.060374,7.0157504,-25.614502,9.567089,-3.501107,-13.316962,-0.25891846,-3.4891582,3.9796112,-11.385327,-3.6657948,15.0402355,-2.2802544,-3.8296707,-0.28710914,158.67667706743163,0.046966552734375,1
8.wav,-211.93025,191.86423,-27.914612,19.329079,-9.048154,-13.062717,-2.2400115,-17.578405,4.4000416,0.90186214,7.125441,13.538063,-0.08503157,11.206362,6.599016,-3.6192384,4.514003,1.2820867,-1.4173138,1.3210253,165.1550949889797,0.048095703125,1
7.wav,-213.38992,150.13226,-31.75299,60.709404,-8.007029,8.65197,22.26123,-37.263733,8.6264715,1.5368446,-28.639387,-3.6036413,-4.92916,-6.3169293,-1.3484212,1.2972221,-0.22875905,-4.3132706,-2.6368966,-8.669035,223.7099771350052,0.07110595703125,1
683.wav,-275.5245,163.94882,-9.674831,36.14342,-15.997611,-34.193466,-21.581951,-16.811178,-5.7997866,-13.815523,-3.8815327,-6.680644,0.15448895,-1.9054908,-23.297321,-5.748648,-8.069462,-20.324951,-9.113864,-6.8731227,300.05956248970284,0.055450439453125,0
7.wav,-240.1955,130.28336,-56.839607,86.2896,-25.44165,-19.508512,-10.985929,-32.581818,7.802994,-23.001312,2.0823872,8.528286,-11.01046,3.007798,-15.958008,-5.862286,7.6441298,-12.4232025,-13.514231,1.5330539,217.18674259449955,0.11553955078125,1
188.wav,-235.74216,150.78217,-22.631561,35.18488,11.494337,-8.627063,-5.8331194,-25.952515,-13.683992,5.1450768,10.991408,-8.553637,-3.326667,17.176752,-16.946753,-20.429125,3.0535545,-15.677545,-10.469238,-1.5184791,230.68878071432977,0.0562744140625,1
7.wav,-261.19913,200.68622,-1.5458758,41.943665,-30.87916,-23.308086,8.028109,-20.025604,5.2731266,-14.493095,-12.886187,9.417885,-18.451988,2.948215,5.4012637,-22.115265,-5.2998056,-8.85386,-12.268687,3.3460426,183.0602903414979,0.041595458984375,1
261.wav,-296.82208,114.235275,-19.481438,100.96233,-22.751957,-32.313152,6.154504,-43.347515,-10.481288,-16.178492,-21.690819,-3.8403623,-13.125164,1.5621548,-6.407108,-3.797171,12.112189,-2.555308,0.32844174,4.4502664,0.0,0.1727294921875,1
637.wav,-265.46936,115.85353,-17.000874,121.89449,-14.776055,-16.58374,25.635668,-24.53322,-0.6380863,-20.978674,-10.785234,6.9133644,-20.571705,1.0450321,3.2936652,-6.9587336,0.47932458,-4.4422326,-0.26335967,2.7062914,157.6905436879664,0.1275634765625,1
523.wav,-153.53246,135.40521,-52.44106,84.81616,-26.705513,-10.657221,-1.1987861,-20.201172,-0.42870182,-29.265247,9.022194,1.5123442,-7.649954,5.7947645,-14.023161,4.416692,2.347446,2.4829316,17.160221,0.6528988,387.8406525158334,0.1395263671875,0
2.wav,-143.5024,186.70792,-77.697235,79.50286,-20.59581,4.812714,23.664398,-29.958015,16.980658,1.3161294,-1.4446578,8.918382,-1.847213,3.3418963,-8.158697,1.4289241,13.871926,-1.266981,1.6068143,11.108023,0.0,0.107269287109375,1
5.wav,-250.72462,147.1495,-49.667908,73.480545,-19.32874,-6.7238507,-3.3774636,-30.508423,29.2809,-13.124614,-16.291203,14.402257,-6.549077,-5.4160724,-12.663306,-8.538425,-5.3762045,-12.633852,0.21231803,-3.0489135,181.7574353582604,0.078277587890625,1
138.wav,-262.16833,177.68343,8.316814,38.120872,17.49617,-13.528767,-9.226173,-16.365803,-12.600067,-10.834414,-8.048162,-8.7783165,-9.679295,0.949679,-4.2498913,-3.5834427,3.6602364,-3.504327,0.7560634,2.1428864,177.18569870920214,0.034881591796875,1
1.wav,-271.14438,184.63899,-23.57835,64.270874,12.146218,-15.362495,8.78156,0.40059224,3.901619,-1.1710086,7.804168,4.639758,0.62778014,15.697783,3.7671275,-7.0457573,-0.033974946,-2.3942084,-1.5111918,-2.195112,0.0,0.03363037109375,1
